,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
10973,Toyota,Tundra,2016,0,310,8,AUTOMATIC,four wheel drive,4,No category,Large,Crew Cab Pickup,18,14,2031,36320
10943,Toyota,Tundra,2015,0,381,8,AUTOMATIC,four wheel drive,4,No category,Large,Crew Cab Pickup,17,13,2031,37030
10948,Toyota,Tundra,2015,1,381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,37030
11046,Toyota,Tundra,2017,0,310,8,AUTOMATIC,four wheel drive,4,No category,Large,Crew Cab Pickup,18,14,2031,37200
10985,Toyota,Tundra,2016,0,381,8,AUTOMATIC,four wheel drive,4,No category,Large,Crew Cab Pickup,17,13,2031,38020
11016,Toyota,Tundra,2016,1,381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38020
11030,Toyota,Tundra,2017,1,381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38470
11064,Toyota,Tundra,2017,0,381,8,AUTOMATIC,four wheel drive,4,No category,Large,Crew Cab Pickup,17,13,2031,38470
11274,Toyota,Venza,2013,0,181,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,27850
11284,Toyota,Venza,2014,0,181,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,27950
11291,Toyota,Venza,2015,0,181,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,29065
11277,Toyota,Venza,2013,0,181,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,29300
11280,Toyota,Venza,2014,0,181,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,29400
11272,Toyota,Venza,2013,0,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,Wagon,26,19,2031,29670
11278,Toyota,Venza,2014,0,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,Wagon,26,19,2031,29770
11294,Toyota,Venza,2015,0,181,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,Wagon,26,20,2031,30515
11270,Toyota,Venza,2013,0,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,Wagon,25,18,2031,31120
11283,Toyota,Venza,2014,0,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,Wagon,25,18,2031,31220
11293,Toyota,Venza,2015,0,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,Wagon,26,19,2031,34150
11288,Toyota,Venza,2015,0,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,Wagon,25,18,2031,35600
11815,Toyota,Yaris,2015,0,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,37,30,2031,14845
11822,Toyota,Yaris,2016,0,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,37,30,2031,14895
11827,Toyota,Yaris,2017,0,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,36,30,2031,15250
11816,Toyota,Yaris,2015,0,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,36,30,2031,15570
11823,Toyota,Yaris,2016,0,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,36,30,2031,15620
11814,Toyota,Yaris,2015,0,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,30,2031,15945
11824,Toyota,Yaris,2016,0,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,30,2031,15995
11825,Toyota,Yaris,2017,0,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,35,30,2031,16000
11828,Toyota,Yaris,2017,0,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,30,2031,16375
11811,Toyota,Yaris,2015,0,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,30,2031,16820
11819,Toyota,Yaris,2016,0,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,30,2031,16870
11831,Toyota,Yaris,2017,0,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,30,2031,17200
11809,Toyota,Yaris iA,2017,0,106,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,39,30,2031,15950
11810,Toyota,Yaris iA,2017,0,106,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,40,32,2031,17050
1937,Volkswagen,Beetle,2016,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,873,19595
1950,Volkswagen,Beetle,2017,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,19995
1883,Volkswagen,Beetle,2015,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,873,20195
1896,Volkswagen,Beetle,2015,0,170,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,20695
1935,Volkswagen,Beetle,2016,0,170,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,24,873,21350
1943,Volkswagen,Beetle,2016,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,24,873,23995
1951,Volkswagen,Beetle,2017,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,24,873,23995
1927,Volkswagen,Beetle,2015,2,150,4,MANUAL,front wheel drive,2,"Hatchback,Diesel",Compact,2dr Hatchback,41,31,873,24795
1897,Volkswagen,Beetle,2015,0,210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,25450
1881,Volkswagen,Beetle,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Diesel",Compact,2dr Hatchback,41,31,873,25895
1930,Volkswagen,Beetle,2016,0,210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,25995
1900,Volkswagen,Beetle,2015,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,30,24,873,26550
1931,Volkswagen,Beetle,2016,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,24,873,27095
1953,Volkswagen,Beetle,2017,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,29,23,873,32550
1799,Volkswagen,Beetle Convertible,2014,0,170,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,32,24,873,25170
1817,Volkswagen,Beetle Convertible,2014,0,170,5,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,27,21,873,25170
1873,Volkswagen,Beetle Convertible,2016,0,170,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,34,25,873,25490
1843,Volkswagen,Beetle Convertible,2015,0,170,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,32,24,873,25595
1821,Volkswagen,Beetle Convertible,2014,2,140,4,MANUAL,front wheel drive,2,Diesel,Compact,Convertible,41,28,873,28895
1839,Volkswagen,Beetle Convertible,2015,2,150,4,MANUAL,front wheel drive,2,Diesel,Compact,Convertible,40,30,873,29095
1797,Volkswagen,Beetle Convertible,2014,0,210,4,MANUAL,front wheel drive,2,Performance,Compact,Convertible,31,23,873,29395
1861,Volkswagen,Beetle Convertible,2016,0,210,4,MANUAL,front wheel drive,2,Performance,Compact,Convertible,31,23,873,29790
1838,Volkswagen,Beetle Convertible,2015,0,210,4,MANUAL,front wheel drive,2,Performance,Compact,Convertible,31,23,873,29895
1815,Volkswagen,Beetle Convertible,2014,2,140,4,AUTOMATED_MANUAL,front wheel drive,2,Diesel,Compact,Convertible,41,28,873,29995
1825,Volkswagen,Beetle Convertible,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,2,Diesel,Compact,Convertible,40,30,873,30195
1800,Volkswagen,Beetle Convertible,2014,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,Performance,Compact,Convertible,29,23,873,30495
1870,Volkswagen,Beetle Convertible,2016,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,Performance,Compact,Convertible,31,23,873,30890
1835,Volkswagen,Beetle Convertible,2015,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,Performance,Compact,Convertible,29,23,873,30995
2128,Volkswagen,Cabrio,2000,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,28,21,873,2473
2130,Volkswagen,Cabrio,2001,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,28,21,873,19600
2140,Volkswagen,Cabrio,2002,0,115,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,28,21,873,19600
2133,Volkswagen,Cabrio,2001,0,115,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,26,20,873,20475
2141,Volkswagen,Cabrio,2002,0,115,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,27,20,873,20475
2122,Volkswagen,Cabriolet,1991,0,94,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,29,22,873,2000
2123,Volkswagen,Cabriolet,1992,0,94,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,29,22,873,2000
2126,Volkswagen,Cabriolet,1993,0,94,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,27,21,873,2000
2414,Volkswagen,CC,2016,0,200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,21,873,31570
2404,Volkswagen,CC,2016,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,31,22,873,32670
2395,Volkswagen,CC,2015,0,200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,21,873,32995
2394,Volkswagen,CC,2015,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,31,22,873,34095
2421,Volkswagen,CC,2017,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,31,22,873,34475
2396,Volkswagen,CC,2015,0,280,6,AUTOMATED_MANUAL,all wheel drive,4,Performance,Midsize,Sedan,25,17,873,43575
2408,Volkswagen,CC,2016,0,280,6,AUTOMATED_MANUAL,all wheel drive,4,Performance,Midsize,Sedan,25,17,873,44355
2958,Volkswagen,Corrado,1992,0,158,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,18,873,2000
2959,Volkswagen,Corrado,1992,0,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000
2960,Volkswagen,Corrado,1993,0,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000
2961,Volkswagen,Corrado,1994,0,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,873,2000
3718,Volkswagen,e-Golf,2016,3,115,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,28995
3716,Volkswagen,e-Golf,2015,3,115,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,33450
4031,Volkswagen,Eos,2016,0,200,4,AUTOMATED_MANUAL,front wheel drive,2,No category,Compact,Convertible,30,22,873,31995
4027,Volkswagen,Eos,2014,0,200,4,AUTOMATED_MANUAL,front wheel drive,2,No category,Compact,Convertible,30,22,873,35595
4030,Volkswagen,Eos,2015,0,200,4,AUTOMATED_MANUAL,front wheel drive,2,No category,Compact,Convertible,30,22,873,36145
4252,Volkswagen,EuroVan,2001,0,201,6,AUTOMATIC,front wheel drive,3,No category,Large,Passenger Minivan,18,15,873,26200
4253,Volkswagen,EuroVan,2002,0,201,6,AUTOMATIC,front wheel drive,3,No category,Large,Passenger Minivan,18,15,873,26200
4255,Volkswagen,EuroVan,2003,0,201,6,AUTOMATIC,front wheel drive,3,No category,Large,Passenger Minivan,18,15,873,26200
4886,Volkswagen,Fox,1991,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,22,873,2000
4887,Volkswagen,Fox,1991,0,81,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,29,22,873,2000
4888,Volkswagen,Fox,1992,0,81,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,29,22,873,2000
4889,Volkswagen,Fox,1992,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,22,873,2000
4890,Volkswagen,Fox,1993,0,81,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,30,22,873,2000
4892,Volkswagen,Fox,1993,0,81,4,MANUAL,front wheel drive,4,No category,Compact,Sedan,30,22,873,2000
5345,Volkswagen,GLI,2012,0,200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23745
5327,Volkswagen,GLI,2008,0,200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
5331,Volkswagen,GLI,2009,0,200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770
5338,Volkswagen,GLI,2012,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,24845
5325,Volkswagen,GLI,2008,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
5333,Volkswagen,GLI,2009,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870
5447,Volkswagen,Golf,2015,0,170,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,37,25,873,17995
5461,Volkswagen,Golf,2016,0,170,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,37,25,873,18495
5459,Volkswagen,Golf,2016,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,36,25,873,19595
5469,Volkswagen,Golf,2017,0,170,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,25,873,19895
5463,Volkswagen,Golf,2016,0,170,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,25,873,20175
5456,Volkswagen,Golf,2015,0,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,36,25,873,20395
5450,Volkswagen,Golf,2015,0,170,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,25,873,20995
5466,Volkswagen,Golf,2017,0,170,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,25,873,20995
5465,Volkswagen,Golf,2016,0,170,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,25,873,21275
5446,Volkswagen,Golf,2015,0,170,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,25,873,21295
5453,Volkswagen,Golf,2015,2,150,4,MANUAL,front wheel drive,4,"Hatchback,Diesel",Compact,4dr Hatchback,45,30,873,22345
5445,Volkswagen,Golf,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Diesel",Compact,4dr Hatchback,43,31,873,23445
5362,Volkswagen,Golf Alltrack,2017,0,170,4,MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,25850
5359,Volkswagen,Golf Alltrack,2017,0,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,26950
5366,Volkswagen,Golf GTI,2015,0,210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24785
5392,Volkswagen,Golf GTI,2016,0,210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24995
5412,Volkswagen,Golf GTI,2017,0,210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,24,873,24995
5377,Volkswagen,Golf GTI,2015,0,210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25385
5386,Volkswagen,Golf GTI,2016,0,210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25595
5405,Volkswagen,Golf GTI,2017,0,210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,25595
5369,Volkswagen,Golf GTI,2015,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,25885
5385,Volkswagen,Golf GTI,2016,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,26095
5408,Volkswagen,Golf GTI,2017,0,210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,32,24,873,26095
5368,Volkswagen,Golf GTI,2015,0,220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26280
5382,Volkswagen,Golf GTI,2015,0,210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26485
5398,Volkswagen,Golf GTI,2016,0,220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26490
5401,Volkswagen,Golf GTI,2016,0,210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26695
5409,Volkswagen,Golf GTI,2017,0,210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,26695
5379,Volkswagen,Golf GTI,2015,0,220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,26880
5389,Volkswagen,Golf GTI,2016,0,220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,27090
5372,Volkswagen,Golf GTI,2015,0,220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27380
5390,Volkswagen,Golf GTI,2016,0,220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27590
5374,Volkswagen,Golf GTI,2015,0,220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,27980
5406,Volkswagen,Golf GTI,2017,0,220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,27995
5403,Volkswagen,Golf GTI,2016,0,220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,28190
5413,Volkswagen,Golf GTI,2017,0,220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,29095
5418,Volkswagen,Golf R,2016,0,292,4,MANUAL,all wheel drive,4,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,35650
5421,Volkswagen,Golf R,2017,0,292,4,MANUAL,all wheel drive,4,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,35655
5415,Volkswagen,Golf R,2015,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36595
5416,Volkswagen,Golf R,2016,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36750
5420,Volkswagen,Golf R,2017,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36755
5427,Volkswagen,Golf SportWagen,2015,0,170,4,MANUAL,front wheel drive,4,No category,Compact,Wagon,36,25,873,21395
5441,Volkswagen,Golf SportWagen,2017,0,170,4,MANUAL,front wheel drive,4,No category,Compact,Wagon,35,25,873,21580
5438,Volkswagen,Golf SportWagen,2016,0,170,4,MANUAL,front wheel drive,4,No category,Compact,Wagon,36,25,873,21625
5425,Volkswagen,Golf SportWagen,2015,0,170,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,35,25,873,22495
5439,Volkswagen,Golf SportWagen,2017,0,170,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,34,25,873,22680
5437,Volkswagen,Golf SportWagen,2016,0,170,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,35,25,873,22725
5431,Volkswagen,Golf SportWagen,2015,2,150,4,MANUAL,front wheel drive,4,Diesel,Compact,Wagon,43,31,873,24595
5432,Volkswagen,Golf SportWagen,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Compact,Wagon,42,31,873,25695
5429,Volkswagen,Golf SportWagen,2015,0,170,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,36,25,873,26995
5619,Volkswagen,GTI,2012,0,200,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,23995
5640,Volkswagen,GTI,2013,0,200,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,24200
5606,Volkswagen,GTI,2012,0,200,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24595
5652,Volkswagen,GTI,2013,0,200,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24795
5607,Volkswagen,GTI,2012,0,200,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25095
5678,Volkswagen,GTI,2014,0,200,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,25095
5639,Volkswagen,GTI,2013,0,200,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25300
5624,Volkswagen,GTI,2012,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25695
5641,Volkswagen,GTI,2013,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25895
5676,Volkswagen,GTI,2014,0,200,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,26195
6109,Volkswagen,Jetta,2015,0,115,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,34,25,873,16215
6141,Volkswagen,Jetta,2016,0,150,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,39,28,873,17680
6152,Volkswagen,Jetta,2017,0,150,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,40,28,873,17895
6120,Volkswagen,Jetta,2015,0,115,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,34,23,873,18425
6143,Volkswagen,Jetta,2016,0,150,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,39,28,873,18780
6114,Volkswagen,Jetta,2015,0,170,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,37,25,873,18995
6151,Volkswagen,Jetta,2017,0,150,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,38,28,873,18995
6112,Volkswagen,Jetta,2015,0,170,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,37,25,873,20095
6139,Volkswagen,Jetta,2016,0,170,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,37,25,873,20895
6101,Volkswagen,Jetta,2015,2,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,873,21640
6136,Volkswagen,Jetta,2016,0,170,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,36,25,873,21995
6104,Volkswagen,Jetta,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,873,22740
6153,Volkswagen,Jetta,2017,0,170,4,AUTOMATIC,front wheel drive,4,No category,Midsize,Sedan,35,25,873,24995
6099,Volkswagen,Jetta,2015,0,210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,26920
6132,Volkswagen,Jetta,2016,0,210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,26920
6154,Volkswagen,Jetta,2017,0,210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,27895
6103,Volkswagen,Jetta,2015,0,210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,28020
6131,Volkswagen,Jetta,2016,0,210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,28020
6148,Volkswagen,Jetta,2017,0,210,4,AUTOMATED_MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,28995
6140,Volkswagen,Jetta,2016,0,170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,873,31120
6119,Volkswagen,Jetta,2015,0,170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,873,31670
6016,Volkswagen,Jetta GLI,2013,0,200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23945
6002,Volkswagen,Jetta GLI,2013,0,210,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,24170
6024,Volkswagen,Jetta GLI,2014,0,210,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,23,873,24535
